movie_id,title,tags1
77931,The Smurfs 2,the evil wizard gargamel creates a couple of mischievous smurflike creatures called the naughties that he hopes will let him harness the allpowerful magical smurfessence but when he discovers that only a real smurf can give him what he wants and only a secret spell that smurfette knows can turn the naughties into real smurfs gargamel kidnaps smurfette and brings her to paris where he has been winning the adoration of millions as the worlds greatest sorcerer its up to papa clumsy grouchy and vanity to return to our world reunite with their human friends patrick and grace winslow and rescue her will smurfette who has always felt different from the other smurfs find a new connection with the naughties vexy and hackus or will the smurfs convince her that their love for her is true blue hankazaria neilpatrickharris brendangleeson jaymamays jonathanwinters katyperry christinaricci jbsmoove antonyelchin georgelopez johnoliver jacobtremblay nancyodell fredarmisen alancumming mariolpez jimmykimmel frankwelker tomkane paulreubens bjnovak shaquilleoneal shaunwhite jefffoxworthy garybasaraba adamwylie joelmccrary kenanthompson johnkassir kevinlee vanessamatsui gastonmorrison rajagosnell fantasy family comedy animation basedoncartoon animation smurf
1639,Speed 2: Cruise Control,sandra bullock and jason patric star as a young couple whose dream cruise turns to terror when a lunatic computer genius willem dafoe sets a new course for destruction sandrabullock jasonpatric willemdafoe temueramorrison mikehagerty colleencamp joemorton glennplummer bosvenson kimmyrobertson jessicadiz tamia brianmccardie christinefirkins michaelohagan benmeyerson jandebont action adventure thriller boat cruise computer disaster diamond collisioncourse
80274,Ender's Game,based on the classic novel by orson scott card enders game is the story of the earths most gifted children training to defend their homeplanet in the space wars of the future asabutterfield harrisonford haileesteinfeld abigailbreslin benkingsley violadavis aramisknight surajpartha moissarias khylinrhambo jimmyjaxpinchak conorcarroll nonsoanozie stevieraydallimore andreapowell brandonsoohoo hansoto tonymirrcandani kylerussellclements kelvinharrison gavinhood sciencefiction action adventure basedonnovel intolerance chosenone childprodigy futuristic space sciencefiction alieninvasion militaryschool moralitytale basedonyoungadultnovel
1571,Live Free or Die Hard,john mcclane is back and badder than ever and this time hes working for homeland security he calls on the services of a young hacker in his bid to stop a ring of internet terrorists intent on taking control of americas computer infrastructure brucewillis justinlong timothyolyphant cliffcurtis maggieq maryelizabethwinstead kevinsmith yanceyarias christinachang yorgoconstantine andrewfriedman sungkang mattoleary cyrilraffaelli jonathansadowski chrispalermo zeljkoivanek jakemcdorman allenmaldonado chrisellis nadineellis timruss claycullen lenwiseman action thriller usa washingtondc helicopter hostage fbi kidnapping hacker satellite transportofprisoners trafficjam fistfight excop sequel suspense shootout explosion violence cellphone carchase policecar walkietalkie basedonarticle cyberterrorism actionhero powerplant
120,The Lord of the Rings: The Fellowship of the Ring,young hobbit frodo baggins after inheriting a mysterious ring from his uncle bilbo must leave his home in order to keep it from falling into the hands of its evil creator along the way a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination mt doom the only place where it can be destroyed elijahwood ianmckellen cateblanchett orlandobloom seanbean viggomortensen hugoweaving livtyler johnrhysdavies christopherlee billyboyd dominicmonaghan seanastin andyserkis ianholm craigparker lawrencemakoare salabaker sarahmcleod martoncsokas alanhoward noelappleby meganedwards michaelelsworth markferguson brentmcintyre peterjackson adventure fantasy action elves dwarves orcs middleearthtolkien hobbit basedonnovel mountains fireworks castle volcano password deathofafriend uncle mirror wizard swordandsorcery
10204,Around the World in 80 Days,a bet pits a british inventor a chinese thief and a french artist on a worldwide adventure that they can circle the globe in 80 days jackiechan stevecoogan cciledefrance robertfyfe jimbroadbent ianmcneice davidryall rogerhammond adamgodley willforte markaddy kathybates danielwu arnoldschwarzenegger maggieq sammohung karenmok richardbranson johncleese nataliedenisesperl wolframteufel ewenbremner perryandelinblake robschneider owenwilson lukewilson frankcoraci action adventure comedy paris londonengland newyork julesverne sanfrancisco istanbul hotairballoon journeyroundtheworld
8489,Ali,in 1964 a brash new pro boxer fresh from his olympic gold medal victory explodes on to the scene cassius clay bold and outspoken he cuts an entirely new image for african americans in sport with his proud public self confidence and his unapologetic belief that he is the greatest boxer of all time yet at the top of his game both alis personal and professional lives face the ultimate test willsmith jamiefoxx jonvoight mariovanpeebles ronsilver jeffreywright mykeltiwilliamson jadapinkettsmith nonagaye michaelmichele joemorton paulrodrguez brucemcgill barryshabakahenley giancarloesposito laurencemason levarburton alberthall davidcubitt tedlevine candyannbrown malickbowens shariwatson davidelliott michaelbentt rufusdorsey bradgreenquist victoriadillard morganavanpeebles mayavanpeebles charlesshufford alfredcole jamestoney davidhaines maestroharrell wadewilliams kimrobillard gailardsartain williamutay guyvanswearingen davidpurdham eddiebosmithjr doughale ladonnatittle marcgrapey danieljanks alexandrabokyunchun johngconnolly chicobenymon kimcoleman johnnyortiz nataliecarter reginaldfootman christianstolte ronmadoff deborahsmithford michaelmann drama usa transporter boxer biography muhammad
10588,The Cat in the Hat,conrad and sally walden are home alone with their pet fish it is raining outside and there is nothing to do until the cat in the hat walks in the front door he introduces them to their imagination and at first its all fun and games until things get out of hand and the cat must go go go before their parents get back mikemyers dakotafanning spencerbreslin kellypreston alecbaldwin amyhill seanhayes danielleryanchuchran taylorrice brittanyoaks talialynnprairie bowelch comedy fantasy family cat brothersisterrelationship boredom chaos stepfather basedonchildrensbook
2048,"I, Robot",in 2035 where robots are commonplace and abide by the three laws of robotics a technophobic cop investigates an apparent suicide suspecting that a robot may be responsible for the death his investigation leads him to believe that humanity may be in danger willsmith bridgetmoynahan alantudyk jamescromwell brucegreenwood shialabeouf chimcbride jerrywasserman petershinkoda terrychen davidhaysom scottheindl adrianricard fionahogan sharonwilkins craigmarch darrenmoore emilytennant tiffanylyndallknight aarondouglas angelamoore alexproyas action sciencefiction suicide artificialintelligence manvsmachine chicago basedonnovel hero future law dystopia police murder robot 3d humanoidrobot
1495,Kingdom of Heaven,after his wife dies a blacksmith named balian is thrust into royalty political intrigue and bloody holy wars during the crusades orlandobloom evagreen jeremyirons martoncsokas brendangleeson liamneeson edwardnorton michaelsheen ghassanmassoud velibortopic alexandersiddig khalednabawy kevinmckidd davidthewlis martinhancock nathaliecox gianninafacio michaelshaeffer ulrichthomsen anguswright ridleyscott drama action adventure history war crusade epic knight swordsman orderofthetemplars religious knighttemplars saladin kingrichard
10137,Stuart Little,the adventures of a heroic and debonair stalwart mouse named stuart little with human qualities who faces some comic misadventures while searching for his lost bird friend and living with a human family as their child michaeljfox geenadavis hughlaurie jonathanlipnicki nathanlane jeffreyjones connieray allycebeasley briandoylemurray estellegetty haroldgould chazzpalminteri stevezahn brunokirby jennifertilly davidalangrier jimdoughan juliasweeney robminkoff animation fantasy family comedy brotherbrotherrelationship basedonnovel cat mouse adoption orphanage stepbrother kidsandfamily newyorkcitytwintowers gangster
10198,The Princess and the Frog,a waitress desperate to fulfill her dreams as a restaurant owner is set on a journey to turn a frog prince back into a human being but she has to do face the same problem after she kisses him anikanonirose brunocampos keithdavid michaelleonwooley jennifercody jimcummings peterbartlett jeniferlewis oprahwinfrey terrencehoward johngoodman elizabethdampier breannabrooks ritchiemontgomery donhall paulbriggs jerrykernion coreyburton michaelcolyar emerillagasse kevinmichaelrichardson randynewman terenceblanchard ronclements romance family animation music basedonnovel voodoo kiss princess animation cajun firefly basedonfairytale duringcreditsstinger bigdreams frogprince charlatan
286217,The Martian,during a manned mission to mars astronaut mark watney is presumed dead after a fierce storm and left behind by his crew but watney has survived and finds himself stranded and alone on the hostile planet with only meager supplies he must draw upon his ingenuity wit and spirit to subsist and find a way to signal to earth that he is alive mattdamon jessicachastain kristenwiig jeffdaniels michaelpea seanbean katemara sebastianstan akselhennie chiwetelejiofor benedictwong mackenziedavis donaldglover nickmohammed chenshu eddyko enzocilenti jonathanaris gruffuddglyn naomiscott geoffreythomas yanghaiwen narantsogttsogtsaikhan briancaspe szonjaoroszln markoneal karengagnon lilibordn nikolettbarabas dilyanabouklieva bjrnfreiberg jamesfredharkinsjr samspruell mattdevere mikekelly gregdecuir peterlinka declanhannigan peterschueller waleskalatorre frederikpleitgen charliegardner nralilihrich kamillaftyol yangliu richardrifkin nicholaswittman benobrien scottalexanderyoung jasonryan jamesdougherty ridleyscott drama adventure sciencefiction basedonnovel mars nasa isolation botanist stranded spaceship space engineering survival astronaut science deepspaceexplorer duringcreditsstinger battleforsurvival
